,C,A,B,N,M,R,G,H,D
95602,5,3,1,0,1,0,0,0,0
95603,1,0,0,1,0,0,0,0,0
95604,2,0,0,0,0,0,0,0,0
95605,0,3,0,0,0,0,0,0,0
95606,0,0,0,1,0,1,0,0,0
95607,5,0,0,1,0,0,0,0,0
95608,1,1,0,0,0,0,0,0,0
95609,2,0,0,1,0,0,0,0,0
95610,2,0,0,0,0,0,0,0,0
95611,1,0,1,0,0,0,0,0,0
95612,2,0,0,0,0,0,0,0,0
95613,3,1,1,0,1,0,1,0,0
95614,0,0,0,0,2,0,0,0,0
95615,2,0,0,1,0,0,0,0,0
95616,2,0,0,1,0,0,0,0,0
95617,2,0,0,0,0,1,0,0,0
95618,5,2,0,0,0,0,0,0,0
95619,1,0,0,1,0,0,0,0,0
95620,1,0,0,0,1,0,0,0,0
95621,1,1,0,0,1,0,0,1,0
95622,2,0,1,1,0,0,0,0,0
95623,0,0,0,0,2,0,0,0,0
95624,0,1,0,1,0,0,0,0,0
95625,0,0,0,1,0,0,0,0,1
95626,0,1,0,0,1,0,0,0,0
95627,4,1,0,0,0,0,0,0,0
95628,0,1,1,0,0,0,0,0,0
95629,5,2,1,1,1,0,0,0,0
95630,4,1,1,0,0,0,0,0,0
95631,2,1,0,0,0,0,0,0,0
95632,2,0,0,0,0,0,0,0,0
95633,1,0,0,0,0,1,0,0,0
95634,3,0,0,0,0,0,0,0,0
95635,1,1,0,0,1,0,0,0,0
95636,0,0,0,0,0,2,0,0,0
95637,2,0,0,1,0,0,0,0,0
95638,1,1,0,0,0,1,0,0,0
95639,0,1,0,1,0,0,0,0,0
95640,0,1,0,0,0,1,0,0,0
95641,1,1,0,0,0,0,0,1,0
95642,5,2,0,0,1,0,0,0,0
95643,1,0,0,1,1,0,0,0,0
95644,0,0,0,1,1,0,0,0,0
95645,4,0,0,0,0,0,1,0,0
95646,4,0,0,1,0,0,0,0,0
95647,0,2,0,0,0,0,0,0,0
95648,2,0,0,0,0,0,0,0,0
95649,2,0,0,0,0,0,0,0,0
95650,0,0,1,0,2,0,0,0,0
95651,0,0,0,2,0,2,0,0,0
95652,3,1,0,0,0,0,0,0,0
95653,0,0,0,2,0,0,0,0,0
95654,1,1,0,1,0,0,0,0,0
95655,1,0,0,0,1,0,0,0,0
95656,2,1,0,1,0,1,0,0,0
95657,1,1,0,0,0,0,0,0,0
95658,0,1,0,0,0,1,0,0,0
95659,2,1,0,0,0,0,0,0,0
95660,4,1,0,0,0,0,0,0,0
95661,3,1,0,1,0,1,0,0,0
95662,0,1,1,0,0,0,0,0,0
95663,2,0,1,0,1,0,0,0,0
95664,4,1,0,0,0,0,0,0,0
95665,3,3,0,0,0,0,0,0,0
95666,0,1,0,0,2,0,0,0,0
95667,2,0,0,0,0,0,0,0,0
95668,2,0,0,0,0,0,0,1,0
95669,0,2,0,0,0,0,0,0,0
95670,0,1,0,1,0,0,0,0,0
95671,0,1,0,0,0,1,0,0,0
95672,0,0,0,0,0,2,0,0,0
95673,1,1,0,1,1,0,0,0,0
95674,2,1,0,1,0,0,0,0,0
95675,1,2,0,0,0,0,0,0,0
95676,4,1,1,0,0,0,0,0,0
95677,5,1,0,0,1,0,0,0,0
95678,2,0,0,0,0,0,0,0,0
95679,2,0,0,0,0,0,0,0,0
95680,2,0,0,1,0,0,0,0,0
95681,2,0,0,0,0,0,0,0,0
95682,0,0,0,2,0,0,0,0,0
95683,3,0,1,0,0,0,0,0,0
95684,0,2,0,0,0,0,0,0,0
95685,3,0,0,0,0,0,1,0,0
95686,0,0,0,0,3,0,0,0,0
95687,0,0,0,1,0,1,0,0,0
95688,1,1,0,0,0,0,0,0,0
95689,1,1,0,0,1,0,0,0,0
95690,4,5,0,0,1,0,0,0,0
95691,4,2,1,1,1,1,0,0,0
95692,4,1,0,0,0,0,0,0,0
95693,4,1,1,0,0,0,0,0,0
95694,1,0,0,0,1,0,0,0,0
95695,2,0,0,0,0,0,0,0,0
95696,1,1,0,0,0,0,0,0,0
95697,1,1,0,1,0,0,0,0,0
95698,4,1,0,0,0,0,0,0,0
95699,0,0,0,1,1,1,0,0,0
95700,0,0,0,1,1,0,0,0,0
95701,6,2,0,0,0,0,0,0,0
95702,0,0,0,2,0,1,0,0,0
95703,2,2,0,1,0,0,0,0,0
95704,4,2,0,1,0,0,0,0,0
95705,4,2,0,0,0,0,0,0,0
95706,3,2,0,0,0,0,0,1,0
95707,1,0,0,0,0,0,1,0,0
95708,0,1,0,1,0,1,0,0,0
95709,0,0,0,0,0,2,0,0,0
95710,1,0,0,2,0,0,0,0,0
95711,3,2,1,0,1,0,0,0,0
95712,3,3,2,0,0,0,0,0,0
95713,1,1,0,0,1,0,0,0,0
95714,3,0,0,1,0,0,0,0,0
95715,0,1,1,0,0,0,0,0,0
95716,0,1,0,0,1,0,0,0,0
95717,0,1,0,0,0,0,0,1,0
95718,0,0,0,2,0,1,0,0,0
95719,6,1,0,0,1,0,0,0,0
95720,3,0,1,2,0,0,0,0,0
95721,4,2,1,0,0,0,0,0,0
95722,4,1,1,0,1,0,0,0,0
95723,5,0,0,0,0,0,0,0,0
95724,2,1,0,2,0,0,0,0,0
95725,3,2,1,1,0,0,0,0,0
95726,2,0,0,0,0,0,0,0,0
95727,3,0,0,0,0,0,0,0,0
95728,2,1,0,0,0,0,0,0,0
95729,0,1,0,1,0,0,0,0,0
95730,4,2,0,1,0,0,0,0,0
95731,4,1,1,0,1,0,0,0,0
95732,0,0,0,0,0,2,0,0,0
95733,2,1,0,0,0,0,0,0,1
95734,3,3,0,1,1,0,0,0,0
95735,5,2,0,1,1,0,0,1,0
95736,3,0,0,1,0,0,0,0,0
95737,1,1,0,0,0,0,0,0,0
95738,3,0,0,0,1,0,0,0,0
95739,2,0,0,0,1,0,0,0,0
95740,3,0,0,0,0,0,1,0,0
95741,1,0,0,0,0,1,0,0,0
95742,2,0,0,0,0,0,0,0,0
95743,5,0,1,2,1,0,0,0,0
95744,1,1,0,0,0,0,0,0,0
95745,6,0,1,1,1,0,1,0,0
95746,1,0,0,0,0,1,0,0,0
95747,5,1,0,1,2,0,0,0,0
95748,0,2,0,1,0,0,0,0,0
95749,3,1,0,0,0,0,0,0,0
95750,0,1,0,1,0,1,0,0,0
95751,0,0,0,0,1,1,0,0,0
95752,4,1,1,1,2,0,0,0,0
95753,2,2,0,3,0,0,0,0,0
95754,0,0,0,1,0,1,0,0,0
95755,3,0,0,0,0,0,0,0,0
95756,1,1,0,0,0,0,0,0,0
95757,1,1,0,1,0,0,0,0,0
95758,2,0,0,0,0,0,0,0,0
95759,3,0,0,2,0,0,0,1,0
95760,2,0,1,0,0,0,0,0,0
95761,2,0,1,0,0,0,0,0,0
95762,3,1,1,0,0,0,0,0,0
95763,2,0,1,0,0,1,0,0,0
95764,2,0,0,0,1,0,0,1,0
95765,0,0,0,1,0,1,0,0,0
95766,3,0,1,1,1,0,0,0,0
95767,4,2,0,0,0,0,0,0,0
95768,3,0,0,0,0,1,0,0,0
95769,0,0,0,1,1,0,0,0,0
95770,1,2,0,2,1,1,0,0,0
95771,0,3,0,1,0,0,0,0,0
95772,3,1,1,0,1,0,0,0,0
95773,4,0,1,0,0,0,0,0,0
95774,2,1,0,1,1,0,0,0,0
95775,0,1,0,0,0,2,0,0,0
95776,0,1,1,0,0,0,0,0,0
95777,2,0,0,0,1,0,0,0,0
95778,6,0,0,0,1,0,0,0,0
95779,0,1,0,0,1,0,0,0,0
95780,1,1,1,2,0,0,0,0,0
95781,2,1,0,0,1,0,0,0,0
95782,0,0,1,0,1,1,0,0,0
95783,5,3,0,1,0,0,0,0,0
95784,3,0,0,0,0,0,0,0,0
95785,1,0,0,0,0,0,0,1,0
95786,0,2,0,0,0,0,0,0,0
95787,1,0,1,0,0,0,0,0,0
95788,4,1,0,0,0,0,0,0,0
95789,0,0,1,1,1,0,0,0,0
95790,4,1,2,0,2,0,0,0,0
95791,3,1,1,1,0,0,0,0,0
95792,2,0,1,1,0,0,0,0,0
95793,2,0,0,0,0,1,0,0,0
95794,1,1,0,1,0,0,0,0,0
95795,0,0,0,1,1,2,0,0,0
95796,4,1,0,0,0,0,0,0,0
95797,2,0,1,0,0,0,0,0,0
95798,0,1,0,1,0,0,0,0,0
95799,0,0,0,1,0,0,0,0,1
95800,0,0,1,1,0,0,0,0,0
95801,3,0,0,0,2,0,0,0,0
95802,0,0,0,0,2,0,0,0,0
95803,4,1,0,1,1,0,0,0,0
95804,3,2,1,0,1,0,0,0,0
95805,3,1,0,0,0,0,0,1,0
95806,3,1,0,0,1,0,0,0,0
95807,3,2,1,0,1,0,0,0,0
95808,1,0,1,0,0,1,0,0,0
95809,3,0,0,0,0,0,0,0,0
95810,6,1,0,1,1,0,0,0,0
95811,1,0,0,1,0,0,0,0,0
95812,2,0,0,0,0,0,0,0,0
95813,0,0,1,1,0,1,0,0,0
95814,5,1,0,1,0,0,0,0,0
95815,3,0,0,0,0,0,0,1,0
95816,5,4,0,1,0,0,0,0,0
95817,2,1,0,0,0,0,0,0,0
95818,4,0,1,0,0,0,0,0,0
95819,5,1,0,0,0,0,0,1,0
95820,1,2,0,0,0,0,0,0,0
95821,3,1,0,1,2,0,0,0,0
95822,0,1,0,1,1,0,0,0,0
95823,5,1,0,0,0,0,0,0,0
95824,0,0,1,0,1,0,0,0,0
95825,0,2,0,0,0,0,0,0,0
95826,3,0,0,1,0,0,0,0,0
95827,0,0,0,2,0,0,0,0,0
95828,1,0,0,0,2,0,0,0,0
95829,2,0,0,1,0,0,0,0,0
95830,0,0,0,0,0,2,0,0,0
95831,1,0,1,2,0,0,0,0,0
95832,1,0,0,2,0,0,0,0,0
95833,0,0,1,0,1,0,0,0,0
95834,4,0,0,0,0,0,0,0,0
95835,0,0,0,1,1,0,0,0,0
95836,3,0,0,1,0,0,0,0,0
95837,0,1,0,1,0,0,0,0,0
95838,2,0,0,1,0,0,0,0,0
95839,1,1,0,0,0,0,0,0,0
95840,1,0,0,0,1,0,0,0,0
95841,3,1,0,0,1,0,0,0,0
95842,0,0,0,0,1,1,0,0,0
95843,2,2,0,0,0,0,0,0,0
95844,5,1,0,1,1,0,0,0,0
95845,4,1,0,0,0,0,0,0,0
95846,0,0,0,1,0,1,0,0,0
95847,3,2,0,1,0,0,0,0,0
95848,1,3,0,0,1,0,0,0,0
95849,2,1,0,0,1,0,0,0,0
95850,2,1,0,0,1,0,0,0,0
95851,0,0,0,0,1,1,0,0,0
95852,0,1,0,0,1,0,0,0,0
95853,1,0,0,0,1,0,0,0,0
95854,5,3,0,1,0,0,0,0,0
95855,4,0,0,0,0,0,0,0,0
95856,4,0,0,0,0,0,0,0,0
95857,3,0,0,0,2,0,0,0,0
95858,1,1,0,0,0,0,0,0,0
95859,1,0,0,3,0,0,0,0,0
95860,3,3,1,1,1,0,0,0,0
95861,2,0,0,0,0,0,0,0,0
95862,0,1,1,1,0,0,0,0,0
95863,1,0,0,0,1,1,0,0,0
95864,2,1,0,1,1,0,0,0,0
95865,2,0,0,2,0,0,0,0,0
95866,3,1,0,1,0,1,1,0,0
95867,6,0,1,1,0,0,0,0,0
95868,1,1,0,0,0,0,0,0,0
95869,2,1,0,1,0,0,0,0,0
95870,2,0,0,0,0,0,0,0,0
95871,2,2,1,0,0,0,0,0,0
95872,1,0,0,1,0,0,0,0,0
95873,6,1,0,1,0,0,0,0,0
95874,1,0,0,0,0,1,0,0,0
95875,0,0,0,2,0,0,0,0,0
95876,1,1,0,0,0,0,0,0,0
95877,3,0,0,0,0,0,0,0,0
95878,2,0,0,0,0,0,0,0,0
95879,2,0,0,1,0,0,0,0,0
95880,2,0,0,0,0,0,0,0,0
95881,4,0,0,1,0,0,0,0,0
95882,5,0,1,0,0,0,0,0,0
95883,2,3,0,1,1,1,0,0,0
95884,2,1,0,1,0,0,0,0,0
95885,4,4,0,0,1,0,0,0,0
95886,0,1,1,0,1,0,0,0,0
95887,0,0,0,0,2,0,0,0,0
95888,2,2,0,0,0,0,0,0,0
95889,3,3,1,0,0,0,0,0,0
95890,0,0,0,1,1,0,0,0,0
95891,0,0,0,1,1,0,0,0,0
95892,3,1,0,0,0,0,0,0,0
95893,4,0,0,0,1,0,0,0,0
95894,0,1,0,1,0,0,0,0,0
95895,0,1,1,0,0,0,0,0,0
95896,3,2,0,0,0,1,0,0,0
95897,0,0,0,0,1,1,0,0,0
95898,1,1,1,0,0,0,0,0,0
95899,2,0,0,0,0,0,0,0,0
95900,0,0,0,2,0,0,0,0,0
95901,3,1,0,0,0,0,0,0,0
95902,4,1,2,1,1,0,0,0,0
95903,0,1,0,1,0,0,0,0,0
95904,2,1,0,0,0,0,0,0,0
95905,0,2,0,0,0,0,0,0,0
95906,1,0,0,0,1,0,0,0,0
95907,0,0,0,1,0,0,0,0,1
95908,0,1,0,2,1,0,0,0,0
95909,4,0,0,0,0,0,0,0,0
95910,2,0,0,0,0,0,0,0,0
95911,2,0,0,0,0,0,0,0,0
95912,0,0,0,1,0,1,0,0,0
95913,2,2,0,0,0,0,0,0,0
95914,5,1,0,0,1,0,0,0,1
95915,0,1,0,0,1,0,0,0,0
95916,2,0,0,0,0,1,0,0,0
95917,1,1,0,0,0,0,0,0,0
95918,2,0,1,1,1,0,0,0,0
95919,1,2,0,0,0,0,0,0,0
95920,4,0,0,0,0,0,0,0,0
95921,1,0,0,0,0,1,1,0,0
95922,1,2,0,0,0,0,0,0,0
95923,3,0,0,0,0,0,0,0,0
95924,4,2,0,1,0,0,0,0,0
95925,0,1,0,1,0,0,0,0,0
95926,0,0,0,0,1,0,0,1,0
95927,2,2,0,1,0,0,1,0,0
95928,5,0,1,0,0,0,0,0,0
95929,3,1,0,2,0,0,0,0,0
95930,3,0,0,0,0,0,0,0,0
95931,0,0,0,1,1,0,0,0,0
95932,0,1,1,0,0,0,0,0,0
95933,5,2,1,1,0,0,0,0,0
95934,0,1,0,0,1,0,0,0,0
95935,0,0,1,0,1,0,0,0,0
95936,5,1,0,1,0,0,0,0,0
95937,3,1,0,0,1,0,0,0,0
95938,2,1,0,0,0,0,0,0,0
95939,3,0,0,0,0,0,0,1,0
95940,4,2,1,0,1,0,0,0,0
95941,3,1,1,0,0,0,0,0,0
95942,2,0,0,0,0,1,0,0,0
95943,2,0,0,0,0,0,0,0,0
95944,0,0,0,1,2,0,0,0,0
95945,3,0,1,0,2,0,0,0,0
95946,0,0,0,1,0,1,0,0,0
95947,0,0,0,2,0,0,0,0,0
95948,2,1,0,1,0,0,0,0,0
95949,1,1,0,0,0,0,0,1,0
95950,1,2,0,1,1,0,0,0,0
95951,4,2,1,0,0,0,0,0,0
95952,2,1,0,0,0,0,0,0,0
95953,2,0,0,0,0,0,0,0,0
95954,4,1,1,0,0,0,0,0,0
95955,1,1,0,0,0,0,0,0,0
95956,1,1,0,0,0,0,0,0,0
95957,4,2,1,0,1,1,0,0,0
95958,1,0,0,0,0,0,0,1,0
95959,2,0,0,0,0,0,0,0,0
95960,1,0,0,0,0,0,0,1,0
95961,0,0,0,0,2,0,0,0,0
95962,1,1,0,1,1,0,0,0,0
95963,1,0,1,0,0,0,0,0,0
95964,4,0,0,0,0,0,0,0,0
95965,1,1,0,1,0,0,0,0,0
95966,4,0,0,1,0,0,0,0,0
95967,4,1,1,0,0,0,0,0,0
95968,4,0,0,0,0,0,0,0,0
95969,4,0,0,0,0,0,0,0,0
95970,4,0,0,0,0,0,0,0,0
95971,0,0,0,0,1,1,0,0,0
95972,2,2,0,0,0,0,0,0,0
95973,4,3,0,0,0,0,0,0,0
95974,1,1,0,0,2,0,0,0,0
95975,2,0,0,0,0,0,0,0,0
95976,2,1,0,0,0,0,0,0,0
95977,0,1,0,0,1,0,0,0,0
95978,1,1,0,1,1,0,0,0,0
95979,5,2,0,0,1,0,0,0,0
95980,2,0,0,0,0,0,0,0,0
95981,3,2,1,1,0,0,0,0,0
95982,3,0,0,0,0,0,0,0,0
95983,1,0,0,0,0,0,0,0,1
95984,3,1,0,0,0,0,0,0,0
95985,1,1,0,0,0,0,0,0,0
95986,3,1,0,1,2,0,0,1,0
95987,1,1,0,0,0,0,0,0,0
95988,0,0,0,2,0,0,0,0,0
95989,2,1,0,0,0,0,0,0,0
95990,4,0,1,0,0,0,0,0,0
95991,2,0,0,1,0,0,0,0,0
95992,4,1,0,0,0,0,0,0,0
95993,4,2,1,0,0,0,0,0,0
95994,3,1,0,1,0,0,0,0,0
95995,5,1,0,0,1,0,0,0,0
95996,3,4,1,1,1,0,0,0,0
95997,0,0,0,1,0,1,0,0,0
95998,0,0,1,1,0,0,0,0,0
95999,3,0,1,0,1,0,0,0,0
96000,4,0,1,1,0,0,0,0,0
96001,3,0,0,0,0,0,0,0,0
96002,3,2,1,1,0,0,0,0,0
96003,4,1,1,0,0,0,0,0,0
96004,2,3,1,1,0,0,0,0,0
96005,3,0,0,0,0,0,0,0,0
96006,4,2,0,1,0,0,0,0,0
96007,3,6,0,0,0,0,0,0,1
96008,3,1,1,0,0,0,0,0,0
96009,4,2,1,1,0,0,0,0,0
96010,0,0,0,0,2,0,0,0,0
96011,1,1,0,0,0,0,0,0,0
96012,0,3,0,3,1,0,0,0,0
96013,2,1,1,0,0,0,0,0,0
96014,3,2,0,2,0,0,0,0,0
96015,2,1,0,0,0,0,0,0,0
96016,4,3,0,0,0,0,0,0,0
96017,3,1,0,1,1,0,0,0,0
96018,1,1,1,2,1,0,0,0,0
96019,5,1,0,0,0,0,0,0,0
96020,4,0,0,2,0,0,0,1,0
96021,5,2,1,0,0,0,0,0,0
96022,5,3,0,0,1,0,0,1,0
96023,5,2,0,1,0,0,0,0,0
96024,2,1,1,0,0,0,0,0,0
96025,6,0,0,2,0,0,0,0,0
96026,4,3,0,0,0,0,1,0,0
96027,0,0,0,0,2,0,0,0,0
96028,1,1,0,1,0,0,0,0,0
96029,1,0,0,1,0,0,0,0,0
96030,0,0,0,1,1,0,0,0,0
96031,0,1,0,0,1,0,0,0,0
96032,5,0,0,0,0,0,0,0,0
96033,0,1,1,0,0,0,0,0,0
96034,6,3,0,0,1,0,0,0,0
96035,3,2,0,0,0,0,1,0,0
96036,3,1,1,0,1,0,0,0,0
96037,0,0,0,1,0,1,0,0,0
96038,2,0,0,0,0,0,0,0,0
96039,4,1,0,0,0,0,0,0,0
96040,1,0,1,0,0,0,0,0,0
96041,4,2,1,1,0,0,0,0,0
96042,4,1,1,1,0,0,0,1,0
96043,4,0,0,0,0,0,0,0,0
96044,3,0,0,0,0,0,0,0,0
96045,3,0,0,0,1,0,0,0,0
96046,6,0,1,1,0,0,0,0,0
96047,3,1,0,0,1,0,0,0,0
96048,3,1,0,1,0,0,0,0,0
96049,1,1,0,0,1,1,0,0,0
96050,3,2,0,1,0,0,0,0,0
96051,1,1,0,0,1,0,0,0,0
96052,5,1,0,3,1,0,0,0,0
96053,4,0,1,0,1,0,0,0,0
96054,2,1,0,0,0,0,1,0,0
96055,0,1,0,1,1,0,0,0,0
96056,0,1,1,0,1,1,0,0,0
96057,7,0,0,0,2,0,0,0,0
96058,3,1,0,2,0,1,0,0,0
96059,0,1,1,1,1,0,0,0,0
96060,0,1,0,0,1,0,0,0,0
96061,6,4,0,0,0,0,0,0,0
96062,5,1,0,1,0,0,0,0,0
96063,3,1,0,0,0,0,0,0,0
96064,2,1,0,3,0,0,0,1,0
96065,0,0,0,0,2,0,0,0,0
96066,3,2,0,1,0,0,0,0,0
96067,4,3,1,0,2,0,0,0,0
96068,3,1,0,0,0,0,0,0,0
96069,2,0,0,0,0,0,0,0,0
96070,4,1,1,0,0,0,0,0,0
96071,4,0,0,0,1,0,0,0,0
96072,1,1,0,0,0,0,0,0,0
96073,2,1,1,0,0,0,0,0,0
96074,2,1,0,0,0,0,0,0,0
96075,5,1,1,0,0,0,0,0,0
96076,1,1,0,0,1,0,0,0,0
96077,3,1,2,0,1,0,1,0,0
96078,3,2,1,2,1,1,0,0,0
96079,2,0,0,0,0,0,0,0,0
96080,0,0,0,2,0,0,0,0,0
96081,1,2,0,0,0,0,0,0,0
96082,0,0,0,2,0,1,0,0,0
96083,1,0,1,0,0,1,0,0,0
96084,3,3,0,0,1,0,0,0,0
96085,1,1,1,0,0,0,0,0,0
96086,5,4,0,1,0,0,0,0,0
96087,3,0,0,0,0,0,0,0,0
96088,2,0,0,0,2,0,0,0,0
96089,1,1,0,0,0,0,0,0,0
96090,2,1,0,0,0,0,0,0,0
96091,0,0,1,0,1,0,0,0,1
96092,0,2,0,1,0,1,0,0,0
96093,3,2,0,2,0,0,0,0,0
96094,3,0,0,1,0,0,0,0,0
96095,5,2,1,0,1,0,0,0,0
96096,0,0,1,1,1,0,0,0,0
96097,3,0,0,0,0,0,0,0,0
96098,4,1,0,1,0,0,0,0,0
96099,2,3,0,0,0,0,0,0,0
96100,1,0,1,1,0,0,0,0,0
96101,0,1,0,0,1,0,0,0,0
96102,0,1,0,0,1,0,0,0,0
96103,3,0,1,0,1,0,0,0,0
96104,0,1,0,0,2,0,0,0,0
96105,1,1,1,0,0,0,0,0,0
96106,1,0,0,0,2,0,0,0,0
96107,7,0,1,0,0,0,0,0,0
96108,2,2,0,0,0,0,0,0,0
96109,0,2,0,0,0,0,0,0,0
96110,2,1,1,0,0,0,0,0,0
96111,3,0,0,0,0,0,0,0,0
96112,3,1,1,1,1,0,0,0,0
96113,2,0,0,0,0,0,0,0,0
96114,3,0,1,0,1,0,0,0,0
96115,3,1,0,1,0,0,0,0,0
96116,3,0,1,0,1,0,0,0,0
96117,1,1,0,1,0,0,0,0,0
96118,3,0,0,1,0,0,0,0,0
96119,2,0,1,0,0,0,0,0,0
96120,3,2,0,0,2,0,0,0,0
96121,1,2,1,2,1,0,1,0,0
96122,3,4,0,2,0,0,0,0,0
96123,2,1,0,0,0,0,0,0,0
96124,3,2,0,0,0,0,0,0,0
96125,4,1,1,0,0,0,0,0,0
96126,3,1,0,0,1,0,0,0,0
96127,4,0,0,0,1,0,0,0,0
96128,3,1,1,1,1,0,0,0,0
96129,4,0,0,1,1,0,0,0,0
96130,2,1,0,0,1,0,0,0,0
96131,3,4,0,2,0,0,0,0,0
96132,4,3,0,0,1,0,0,0,0
96133,5,1,0,0,0,0,0,0,0
96134,4,2,1,1,0,0,0,0,0
96135,0,0,1,2,0,1,0,0,0
96136,4,2,0,0,0,0,0,1,0
96137,2,1,1,0,0,0,0,0,0
96138,3,1,1,0,0,0,0,1,0
96139,4,4,0,1,0,0,0,0,0
96140,3,1,1,2,0,0,0,0,0
96141,0,0,0,1,1,1,0,0,0
96142,1,2,0,0,0,0,0,0,0
96143,0,0,0,1,0,1,0,0,0
96144,0,2,1,0,0,0,0,0,0
96145,0,2,1,0,1,0,0,0,0
96146,3,1,0,1,1,0,0,0,0
96147,2,1,0,0,1,0,1,0,0
96148,6,3,0,0,1,0,0,0,0
96149,2,2,0,0,1,0,0,0,0
96150,2,0,0,0,0,0,0,0,0
96151,0,0,0,1,1,0,0,0,0
96152,1,0,0,1,0,0,0,0,0
96153,1,0,0,1,1,0,0,0,0
96154,2,0,0,1,0,0,0,0,0
96155,2,0,1,0,0,0,0,0,0
96156,5,2,0,2,0,0,1,0,0
96157,0,2,0,0,0,0,0,0,0
96158,3,0,0,0,0,0,0,0,0
96159,4,0,0,0,0,0,0,0,0
96160,2,1,0,1,0,0,0,0,0
96161,0,2,1,0,0,0,0,0,0
96162,1,1,0,0,0,0,0,0,0
96163,4,0,0,1,0,0,0,0,1
96164,3,1,0,0,1,1,0,0,0
96165,5,3,1,0,1,0,0,0,0
96166,1,1,0,0,1,0,0,0,0
96167,1,1,0,0,1,0,0,0,0
96168,0,0,0,2,0,0,0,0,0
96169,2,0,1,0,0,0,0,0,0
96170,0,1,0,0,0,1,0,0,0
96171,0,1,0,0,1,0,0,0,0
96172,1,0,0,0,2,0,1,0,0
96173,3,0,0,0,0,0,0,0,0
96174,0,1,0,0,1,0,0,0,0
96175,0,0,0,2,0,0,0,0,0
96176,3,1,0,0,0,0,0,0,0
96177,2,1,0,0,0,0,0,0,0
96178,2,2,0,0,0,0,0,0,0
96179,2,1,1,1,0,0,0,0,0
96180,5,2,0,0,0,0,0,0,0
96181,3,1,0,3,1,1,0,0,1
96182,4,2,0,0,0,0,0,0,0
96183,1,0,0,0,0,0,0,1,0
96184,5,4,1,0,0,0,0,0,0
96185,3,1,1,0,0,0,0,0,0
96186,1,1,1,0,0,0,0,0,0
96187,0,0,0,0,2,0,0,0,0
96188,6,2,1,0,1,0,0,0,0
96189,0,1,0,0,1,0,0,0,0
96190,3,2,0,1,0,0,0,0,0
96191,2,0,0,0,0,0,0,0,0
96192,0,1,0,1,0,0,0,0,0
96193,0,1,0,0,2,0,0,0,0
96194,3,1,0,1,0,0,0,0,0
96195,2,0,0,0,0,0,0,0,0
96196,4,1,0,0,1,0,0,0,0
96197,3,1,0,1,0,0,0,0,0
96198,2,0,0,2,0,0,0,0,0
96199,0,0,0,0,1,1,0,0,0
96200,1,0,0,1,1,0,0,0,0
96201,0,0,0,2,0,0,0,0,0
96202,0,0,1,0,2,0,0,0,0
96203,2,0,1,2,0,1,0,0,0
96204,0,0,0,1,0,0,1,0,0
96205,4,1,1,0,0,0,0,0,0
96206,2,1,1,0,0,0,0,0,0
96207,5,0,0,0,1,0,0,0,0
96208,5,0,0,0,1,0,0,0,0
96209,4,2,1,1,2,0,0,0,0
96210,3,1,0,0,0,0,0,0,0
96211,0,0,0,1,0,1,0,0,0
96212,0,0,1,0,1,0,0,0,0
96213,4,2,1,1,0,0,0,0,0
96214,4,2,1,1,0,0,0,0,0
96215,2,0,0,0,0,0,0,0,0
96216,0,3,0,1,1,1,0,0,0
96217,3,0,0,0,0,0,0,1,0
96218,0,2,0,0,0,0,0,0,0
96219,0,0,0,1,0,0,0,1,0
96220,2,2,0,0,0,0,0,0,0
96221,0,1,1,0,0,0,0,0,0
96222,3,1,0,0,0,0,0,0,0
96223,2,0,0,1,0,0,0,0,0
96224,2,0,0,0,0,0,0,0,0
96225,0,0,0,2,0,0,0,0,0
96226,0,0,0,0,1,2,0,0,0
96227,2,0,0,1,0,0,0,1,0
96228,3,2,1,0,1,0,0,0,0
96229,0,1,0,0,1,0,0,0,0
96230,0,2,0,0,0,0,0,0,0
96231,2,2,1,1,0,0,0,0,0
96232,4,1,1,1,0,0,0,1,0
96233,3,1,0,1,0,0,0,0,0
96234,3,0,0,1,0,0,0,1,0
96235,3,2,0,0,1,0,0,0,0
96236,2,0,0,0,1,0,1,0,0
96237,2,0,0,0,0,0,0,0,0
96238,4,1,0,0,1,0,0,0,0
96239,1,0,0,0,1,0,0,0,0
96240,2,1,0,0,0,0,0,0,0
96241,1,0,0,0,1,0,0,0,0
96242,2,0,1,0,0,0,0,0,0
96243,0,0,0,1,4,0,0,0,0
96244,0,0,1,1,0,0,0,0,0
96245,3,0,1,0,0,0,0,0,0
96246,1,0,0,1,1,0,0,0,0
96247,2,1,0,1,0,0,0,0,0
96248,1,1,0,0,0,0,0,0,0
96249,2,0,1,0,0,0,0,0,0
96250,0,2,0,0,0,0,0,0,0
96251,5,1,0,0,0,1,0,0,0
96252,0,0,0,1,1,0,0,0,0
96253,2,1,1,1,1,0,0,0,0
96254,3,0,0,0,0,0,0,0,0
96255,4,0,0,1,0,0,0,0,1
96256,5,0,0,0,0,0,0,0,0
96257,0,1,0,0,0,0,1,0,0
96258,2,2,0,0,0,0,0,0,0
96259,1,3,1,1,1,0,0,0,0
96260,2,0,0,0,0,0,0,0,0
96261,1,0,0,0,1,0,0,0,0
96262,0,0,1,1,0,0,0,0,0
96263,2,0,0,0,0,0,0,0,0
96264,0,2,0,0,1,0,1,0,0
96265,0,0,0,1,0,2,0,0,0
96266,3,0,0,0,0,0,0,0,0
